Date,BAC,C,GS,JPM,MS,WFC,^GSPC
2005-02-18,28.568714141845703,303.85174560546875,78.84525299072266,21.04329490661621,30.698410034179688,16.883974075317383,1201.5899658203125
2005-02-22,28.23142433166504,299.9730529785156,78.02059173583984,20.70899772644043,30.288375854492188,16.607315063476562,1184.1600341796875
2005-02-23,28.56245231628418,302.6631774902344,78.92483520507812,21.0260066986084,30.368263244628906,16.79363250732422,1190.800048828125
2005-02-24,28.856035232543945,302.1627197265625,78.48355865478516,21.141277313232422,30.197860717773438,16.850088119506836,1200.199951171875
2005-02-25,29.224523544311523,302.03753662109375,79.64091491699219,21.30842399597168,30.7037296295166,16.909374237060547,1211.3699951171875
2005-02-28,29.13707160949707,298.5342102050781,78.70055389404297,21.066347122192383,30.0700626373291,16.762577056884766,1203.5999755859375
2005-03-01,29.40565299987793,299.53521728515625,79.58304595947266,21.37758445739746,30.325653076171875,16.895252227783203,1210.4100341796875
2005-03-02,29.367813110351562,301.0992126464844,79.37326049804688,21.3199462890625,30.213829040527344,16.796451568603516,1210.0799560546875
2005-03-03,29.216474533081055,300.09814453125,79.14176177978516,21.33147621154785,30.31501007080078,16.77104949951172,1210.469970703125
2005-03-04,29.500247955322266,302.78826904296875,80.67528533935547,21.61966323852539,31.092458724975586,17.07874298095703,1222.1199951171875
2005-03-07,29.304758071899414,303.2262878417969,81.59397888183594,21.52167320251465,31.523778915405273,17.143678665161133,1225.31005859375
2005-03-08,29.172327041625977,303.2262878417969,81.47100830078125,21.2911319732666,31.630281448364258,17.160608291625977,1219.4300537109375
2005-03-09,28.819171905517578,299.53521728515625,80.19786071777344,21.020231246948242,31.928466796875,16.864198684692383,1207.010009765625
2005-03-10,28.920066833496094,301.2242431640625,80.53063201904297,20.956832885742188,31.939115524291992,16.996885299682617,1209.25
2005-03-11,28.86332893371582,298.9721984863281,79.24308776855469,20.812742233276367,31.145706176757812,16.88113784790039,1200.0799560546875
2005-03-14,28.882234573364258,301.66229248046875,79.56859588623047,21.00870704650879,31.417287826538086,16.965831756591797,1206.8299560546875
2005-03-15,28.718273162841797,299.0347900390625,79.95919799804688,20.893430709838867,31.337404251098633,16.931961059570312,1197.75
2005-03-16,28.251628875732422,296.3446960449219,79.54690551757812,20.893430709838867,30.85816192626953,16.80492401123047,1188.0699462890625
2005-03-17,28.239011764526367,295.5314025878906,79.59751892089844,20.835790634155273,30.389549255371094,16.824682235717773,1190.2099609375
2005-03-18,28.33990478515625,293.09161376953125,79.55411529541016,20.755109786987305,30.76763343811035,16.762577056884766,1189.6500244140625
2005-03-21,27.93632698059082,286.27264404296875,79.27924346923828,20.628307342529297,30.35760498046875,16.708942413330078,1183.780029296875
2005-03-22,27.532718658447266,278.0146484375,78.11465454101562,20.207561492919922,29.660049438476562,16.480283737182617,1171.7099609375
2005-03-23,27.73451805114746,278.0771789550781,78.1652603149414,20.132627487182617,29.62809944152832,16.5819091796875,1172.530029296875
2005-03-24,27.589488983154297,278.5151672363281,78.41121673583984,20.132627487182617,29.601465225219727,16.48310089111328,1171.4200439453125
2005-03-28,27.930023193359375,280.0792236328125,79.33709716796875,20.086517333984375,29.542882919311523,16.61861228942871,1174.280029296875
2005-03-29,27.67776870727539,277.45166015625,78.44740295410156,19.930904388427734,28.547117233276367,16.63554573059082,1165.3599853515625
2005-03-30,27.759742736816406,281.0174865722656,79.42390441894531,20.144155502319336,29.43638801574707,16.852909088134766,1181.4100341796875
2005-03-31,27.81018829345703,281.1426696777344,79.56134796142578,19.942426681518555,30.485414505004883,16.88113784790039,1180.5899658203125
2005-04-01,27.753433227539062,279.14093017578125,79.062255859375,19.740690231323242,30.283061981201172,16.776700973510742,1172.9200439453125
2005-04-04,27.848020553588867,278.953125,80.29192352294922,19.659194946289062,31.044536590576172,16.892440795898438,1176.1199951171875
2005-04-05,27.942623138427734,281.1426696777344,79.99534606933594,20.130739212036133,30.05942726135254,16.847257614135742,1181.3900146484375
2005-04-06,28.125511169433594,282.4564514160156,81.37693786621094,20.18895149230957,30.139286041259766,16.864198684692383,1184.0699462890625
2005-04-07,28.270540237426758,284.3957824707031,82.12199401855469,20.258808135986328,29.809125900268555,16.903718948364258,1191.1400146484375
2005-04-08,28.175941467285156,284.0203552246094,81.68798065185547,20.08416175842285,29.644065856933594,16.81338882446289,1181.199951171875
2005-04-11,28.36513900756836,285.3341064453125,81.08036041259766,20.15401840209961,28.935842514038086,16.937599182128906,1181.2099609375
2005-04-12,28.705669403076172,290.5891418457031,80.84165954589844,20.398527145385742,29.154165267944336,17.115440368652344,1187.760009765625
2005-04-13,28.447113037109375,286.5853271484375,79.57579803466797,20.124919891357422,28.431730270385742,16.99970245361328,1173.7900390625
2005-04-14,28.175941467285156,284.0203552246094,78.476318359375,19.903696060180664,28.003623962402344,16.895252227783203,1162.050048828125
2005-04-15,27.923707962036133,286.2100830078125,77.02960205078125,19.752336502075195,27.55411148071289,16.692007064819336,1142.6199951171875
2005-04-18,28.207490921020508,289.08782958984375,77.65171813964844,20.165664672851562,27.602277755737305,16.79927635192871,1145.97998046875
2005-04-19,28.33359718322754,289.9635925292969,77.17428588867188,20.34613609313965,27.68253517150879,16.63554573059082,1152.780029296875
2005-04-20,27.89217758178711,288.5872497558594,75.46717071533203,20.235525131225586,26.858430862426758,16.41535758972168,1137.5
2005-04-21,27.993080139160156,289.4631652832031,76.03138732910156,20.398527145385742,27.38822364807129,16.56214714050293,1159.949951171875
2005-04-22,27.980466842651367,289.7760009765625,75.54559326171875,20.299564361572266,26.890544891357422,16.56214714050293,1152.1199951171875
2005-04-25,28.270540237426758,292.6537780761719,76.66944122314453,20.474206924438477,27.409629821777344,16.697650909423828,1162.0999755859375
2005-04-26,28.131803512573242,291.6526794433594,76.65495300292969,20.421810150146484,27.045734405517578,16.596019744873047,1151.8299560546875
2005-04-27,28.29576873779297,294.3426208496094,78.13411712646484,20.666309356689453,27.38822364807129,16.79927635192871,1156.3800048828125
2005-04-28,28.1822452545166,291.6905212402344,77.0247573852539,20.386882781982422,26.992223739624023,16.807748794555664,1143.219970703125
2005-04-29,28.402978897094727,296.5529479980469,77.4307861328125,20.660490036010742,28.1588077545166,16.920665740966797,1156.8499755859375
2005-05-02,28.592159271240234,293.8374938964844,75.74137878417969,20.707063674926758,26.430330276489258,17.05052375793457,1162.1600341796875
2005-05-03,28.604764938354492,295.5426025390625,75.67611694335938,20.666309356689453,26.446382522583008,17.01946449279785,1161.1700439453125
2005-05-04,28.989439010620117,296.61627197265625,77.05372619628906,21.015609741210938,26.96011734008789,17.26418685913086,1175.6500244140625
2005-05-05,28.91377830505371,296.0477600097656,76.35043334960938,20.899169921875,26.890544891357422,17.144670486450195,1172.6300048828125
2005-05-06,28.686750411987305,294.2164611816406,75.9008560180664,20.730358123779297,26.783512115478516,17.005231857299805,1171.3499755859375
2005-05-09,28.83809471130371,295.8583984375,76.49544525146484,20.93410301208496,27.158119201660156,17.136137008666992,1178.8399658203125
2005-05-10,28.61737060546875,292.890380859375,74.03743743896484,20.456741333007812,26.446382522583008,16.993852615356445,1166.219970703125
2005-05-11,28.793954849243164,294.9111022949219,75.22652435302734,20.54988670349121,26.676483154296875,17.087757110595703,1171.1099853515625
2005-05-12,28.592159271240234,293.0797424316406,72.66703796386719,20.276281356811523,26.43568992614746,17.022308349609375,1159.3599853515625
2005-05-13,28.45973014831543,289.9222412109375,70.92688751220703,20.060869216918945,25.804222106933594,16.860109329223633,1154.050048828125
